SubType,Rent,Rooms,Area_m2,Zip,Lat,Lon,Floor,Year_Built,is_renovated,Balcony,Elevator,Parking,View,Fireplace,Child_Friendly,CableTV,New_Building,Minergie,Wheelchair
FLAT,840.0,2.5,40.0,3705,46.6738045902724,7.69793890921204,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1100.0,1.5,50.0,3174,46.8949761136768,7.35131661172865,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,980.0,2.5,47.0,3752,46.6767177648882,7.64010013491441,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1100.0,1.0,107.0,3011,46.949157428382,7.44371528133454,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,750.0,2.5,70.0,2603,47.1929291390786,7.24966928516135,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1280.0,2.5,60.0,2502,47.148898356797,7.25066010176066,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
SINGLE_ROOM,650.0,1.0,15.0,3073,46.9315051,7.494349,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1200.0,2.5,50.0,4912,47.23990631103516,7.769460678100586,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
SINGLE_ROOM,600.0,1.0,12.0,3362,47.1857212559893,7.69444280601333,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,850.0,1.5,30.0,2502,47.148898356797,7.25066010176066,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1300.0,3.5,68.0,2536,47.1902786465773,7.29036539397139,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,990.0,3.5,77.0,2740,47.276657761034,7.37078800875249,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,750.0,1.5,30.0,3860,46.7276145618626,8.18575222406733,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,950.0,3.0,55.0,2607,47.1903720153432,7.10698165561422,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
SINGLE_ROOM,885.0,1.0,25.0,3048,46.9776229645304,7.46511360210077,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,800.0,2.5,60.0,2720,47.2265206204651,7.14886796224812,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,450.0,1.0,20.0,3006,46.9462440415743,7.47114018821837,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1660.0,1.5,14.0,2552,47.140623895373,7.300811734285,3.0,1970.0,1,1,0,1,0,0,0,0,0,0,0
FLAT,1660.0,1.5,15.0,3537,46.860324895373,7.807341734281,1.0,1996.0,1,1,0,1,0,0,1,0,1,0,0
FLAT,1620.0,1.5,12.0,2720,47.223207894372,7.104541734286,3.0,2025.0,0,0,1,0,0,0,1,0,1,0,1
OTHER_TYPE,1940.0,1.0,14.0,3322,47.018194898376,7.505891735284,2.0,1996.0,1,1,0,1,0,0,1,1,0,0,0
ROOF_FLAT,1700.0,1.5,15.0,3232,47.003414893371,7.106461735287,1.0,2006.0,0,1,0,0,1,0,1,1,0,0,0
FLAT,1660.0,1.0,12.0,3427,47.133204894371,7.553301734287,1.0,2011.0,0,1,1,1,0,0,0,0,0,0,1
FLAT,1930.0,1.5,12.0,3084,46.922345890378,7.449041734285,1.0,2015.0,0,1,1,0,0,0,0,0,0,0,1
FLAT,1790.0,1.5,16.0,3532,46.902064897375,7.662921738287,0.0,1996.0,0,1,0,1,0,0,0,1,0,0,0
ROOF_FLAT,1810.0,1.5,19.0,3235,47.040774893379,7.099311735281,2.0,1996.0,1,0,0,1,1,0,0,0,0,0,0
FLAT,1690.0,1.5,13.0,3552,46.927277899377,7.811981734284,0.0,1891.0,1,1,0,1,0,0,0,0,0,0,0
FLAT,1830.0,1.5,17.0,2502,47.147604890378,7.254231734289,1.0,1996.0,1,1,0,1,1,0,1,1,0,0,0
FLAT,1610.0,1.5,17.0,2740,47.268434899377,7.360881734283,2.0,1996.0,1,0,0,0,0,0,1,0,0,0,0
FLAT,1940.0,1.0,14.0,3052,46.997863897375,7.457651735281,0.0,1973.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1960.0,1.0,19.0,3183,46.839084894372,7.330571735283,0.0,1994.0,0,1,0,1,1,0,0,0,0,0,0
ROOF_FLAT,1960.0,1.5,14.0,2504,47.147414899377,7.281111734281,2.0,1996.0,1,0,0,0,0,0,1,0,0,0,0
FLAT,1720.0,1.0,19.0,2515,47.099480894371,7.130771735286,1.0,1996.0,1,0,0,1,0,0,0,0,0,0,0
FLAT,1800.0,1.5,15.0,3250,47.074655895373,7.307701734288,1.0,1996.0,1,1,0,1,1,0,1,0,0,0,0
FLAT,1690.0,1.5,19.0,2502,47.137304894371,7.244141734281,3.0,1877.0,1,0,0,0,0,0,0,1,0,0,0
ROOF_FLAT,1940.0,1.0,18.0,2503,47.130764899377,7.251631734287,3.0,1938.0,1,0,0,0,1,0,0,0,0,0,0
FLAT,1720.0,1.5,130.0,3126,46.838384890378,7.498771734282,0.0,1996.0,0,1,0,1,1,0,1,0,0,0,0
FLAT,1900.0,1.5,17.0,3250,47.070105890378,7.305561737284,2.0,1996.0,0,1,0,1,0,0,1,1,0,0,0
FLAT,1670.0,1.5,14.0,2502,47.149574895373,7.261931738282,2.0,1996.0,0,0,0,0,0,0,1,0,0,0,0
FLAT,1770.0,1.5,14.0,2513,47.095335894372,7.157931739286,2.0,1750.0,1,1,0,0,0,0,0,0,0,0,0
FLAT,1810.0,1.5,130.0,2613,47.158667897375,7.019131734288,0.0,1996.0,0,1,0,1,1,0,1,0,0,0,0
FLAT,1830.0,1.5,17.0,2502,47.140724899377,7.265591738289,1.0,1965.0,1,1,0,1,0,0,1,1,0,0,0
FLAT,1910.0,1.5,16.0,3053,47.017424897375,7.458761735281,2.0,1974.0,1,1,0,1,1,0,1,1,0,0,0
FLAT,1820.0,1.5,13.0,2563,47.118205895373,7.241991730287,0.0,1996.0,1,1,0,1,0,0,1,1,0,0,0
ROOF_FLAT,1910.0,1.5,120.0,3422,47.103284898376,7.571201734281,2.0,1950.0,1,1,0,1,1,0,0,0,0,0,0
FLAT,1600.0,1.5,13.0,3373,47.205895895373,7.696851734287,0.0,1996.0,1,1,0,1,1,0,0,0,0,0,0
ROOF_FLAT,1720.0,1.0,14.0,3662,46.788716893379,7.535121733285,1.0,1970.0,1,1,0,1,1,0,0,0,0,0,0
ROOF_FLAT,1930.0,1.5,14.0,2543,47.180654898376,7.364251735286,2.0,2018.0,0,1,0,0,0,0,1,0,1,0,0
FLAT,1810.0,1.5,14.0,2503,47.129125893371,7.242211730287,1.0,1983.0,1,1,0,1,0,0,0,0,0,0,0
FLAT,1900.0,1.5,120.0,3415,47.005514898376,7.644941736289,1.0,1996.0,1,1,0,0,0,0,0,0,0,0,0
FLAT,1880.0,1.5,15.0,3232,47.008994893371,7.103181734287,1.0,2019.0,0,1,0,1,0,0,1,0,0,0,0
FLAT,1960.0,1.5,120.0,2512,47.112544897375,7.193461734287,2.0,1996.0,1,0,0,0,1,0,0,0,0,0,0
ROOF_FLAT,1830.0,1.5,15.0,3052,47.000706890378,7.456321738287,2.0,1971.0,1,0,0,1,1,0,1,0,0,0,0
FLAT,1780.0,1.5,18.0,2502,47.133804890378,7.242941735281,1.0,1996.0,0,0,1,0,0,0,0,1,0,0,0
ROOF_FLAT,1780.0,1.5,17.0,3096,46.867354893371,7.409311734287,2.0,1996.0,1,1,0,1,0,0,0,0,0,0,0
FLAT,1810.0,1.5,16.0,3400,47.053844896374,7.617571734289,0.0,1996.0,1,1,1,0,0,0,0,0,0,0,1
FLAT,1660.0,1.5,14.0,3625,46.754434894372,7.681351734289,0.0,2002.0,1,1,0,1,1,0,0,0,0,0,0
FLAT,1720.0,2.5,12.0,3400,47.055595890378,7.626671734285,2.0,1996.0,1,1,0,1,1,1,0,1,0,0,0
FLAT,1750.0,1.5,15.0,3414,47.042134894371,7.630001734286,2.0,1972.0,1,1,0,1,1,0,0,1,0,0,0
FLAT,1880.0,1.5,17.0,3365,47.150074897375,7.664081734287,1.0,1996.0,1,1,0,1,0,0,1,1,0,0,0
FLAT,1940.0,1.5,20.0,3250,47.068184897375,7.316251734281,1.0,1966.0,1,1,1,1,0,0,1,1,0,0,1
FLAT,1810.0,1.5,16.0,3250,47.068184897375,7.316251734281,1.0,1966.0,1,1,1,1,0,0,1,1,0,0,1
FLAT,1940.0,1.5,20.0,3250,47.074814894371,7.314571734287,3.0,1966.0,1,1,1,1,0,0,1,1,0,0,1
FLAT,1810.0,1.5,16.0,3250,47.074814894371,7.314571734287,4.0,1966.0,1,1,1,1,0,0,1,1,0,0,1
FLAT,1940.0,1.5,20.0,3250,47.074814894371,7.314571734287,4.0,1966.0,1,1,1,1,0,0,1,1,0,0,1
FLAT,1940.0,1.5,20.0,3250,47.074814894371,7.314571734287,2.0,1966.0,1,1,1,1,0,0,1,1,0,0,1
FLAT,1810.0,1.5,16.0,3250,47.074814894371,7.314571734287,3.0,1966.0,1,1,1,1,0,0,1,1,0,0,1
FLAT,1810.0,1.5,16.0,3250,47.074814894371,7.314571734287,0.0,1966.0,1,1,1,1,0,0,1,1,0,0,1
FLAT,1860.0,1.5,16.0,3400,47.059904893371,7.626051734287,1.0,1954.0,0,1,1,1,0,0,1,1,0,0,0
FLAT,1600.0,1.0,15.0,3360,47.193277894371,7.704331730282,2.0,1965.0,1,1,0,1,0,0,1,1,0,0,0
FLAT,1960.0,1.5,18.0,3360,47.193134896374,7.704421734285,2.0,1965.0,1,1,0,1,0,0,1,1,0,0,0
FLAT,1960.0,1.5,14.0,2502,47.135176898376,7.244121738283,3.0,1998.0,0,1,1,1,0,0,1,1,1,0,0
FLAT,1620.0,1.0,14.0,3360,47.193277894371,7.704331730282,1.0,1965.0,1,1,0,1,0,0,1,1,0,0,0
FLAT,1860.0,1.0,17.0,4914,47.245254899377,7.818241734281,0.0,1963.0,1,1,0,1,0,0,1,1,1,0,0
FLAT,1930.0,1.5,15.0,4900,47.225037899377,7.786761734288,0.0,1980.0,1,0,0,1,0,0,0,1,0,0,0
FLAT,1700.0,1.5,17.0,2502,47.140359898376,7.251811734289,2.0,1900.0,0,1,0,0,0,0,0,1,0,0,0
FLAT,1700.0,1.5,17.0,2502,47.140359898376,7.251811734289,3.0,1900.0,0,1,0,0,0,0,0,1,0,0,0
OTHER_TYPE,1960.0,1.5,16.0,2502,47.135956898376,7.245451733288,1.0,1993.0,1,0,1,0,0,0,0,0,1,0,1
FLAT,1950.0,1.5,13.0,4704,47.266724898376,7.691081734282,1.0,2025.0,0,1,1,1,0,0,1,0,0,0,1
FLAT,1880.0,1.0,13.0,3600,46.750394898376,7.612651734284,0.0,1964.0,1,0,0,1,0,0,1,1,0,0,0
FLAT,1740.0,1.0,14.0,3113,46.900024898376,7.544251734284,5.0,1974.0,0,1,1,1,0,0,1,0,0,0,0
FLAT,1600.0,1.0,14.0,3506,46.911809894371,7.629801734287,0.0,1973.0,1,0,0,1,0,0,1,1,0,0,0
FLAT,1770.0,1.5,16.0,2542,47.172260896374,7.342761734288,2.0,2015.0,0,0,1,1,0,0,1,1,1,0,0
ATTIC_FLAT,1780.0,1.5,14.0,2542,47.172963897375,7.338801734288,4.0,2015.0,0,0,1,1,0,0,1,1,1,0,0
FLAT,1750.0,1.5,14.0,4914,47.245359898376,7.817651735289,0.0,2019.0,0,0,0,1,0,0,1,1,1,0,0
FLAT,1780.0,1.5,13.0,4914,47.245559895373,7.818301738283,2.0,2019.0,0,0,0,1,0,0,1,1,1,0,0
FLAT,1880.0,1.5,13.0,3250,47.068560897375,7.300841738282,1.0,1986.0,1,1,0,1,1,0,1,1,0,0,0
FLAT,1680.0,1.0,15.0,4922,47.215057899377,7.745601735289,2.0,1962.0,0,1,0,1,0,0,0,0,0,0,0
FLAT,1880.0,1.5,13.0,2502,47.151154898376,7.262421734285,1.0,1996.0,0,1,0,0,1,0,0,0,0,0,0
DUPLEX,1860.0,1.0,120.0,3714,46.588946894371,7.651261734281,2.0,1913.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1950.0,1.0,16.0,4914,47.245624890378,7.817271734281,2.0,1963.0,1,1,0,1,0,0,1,1,1,0,0
FLAT,1740.0,1.0,14.0,4914,47.245114893379,7.818061736287,1.0,1963.0,1,1,0,1,0,0,1,1,1,0,0
FLAT,1880.0,1.5,17.0,2504,47.142988893371,7.273081734282,1.0,1957.0,1,0,1,0,0,0,0,0,0,0,0
FLAT,1720.0,1.5,17.0,2504,47.142988893371,7.273081734282,4.0,1957.0,1,0,1,0,0,0,0,0,0,0,0
FLAT,1940.0,1.5,17.0,2504,47.144814893371,7.283471734287,1.0,1970.0,0,1,0,1,0,0,1,1,0,0,0
FLAT,1700.0,1.0,12.0,2503,47.140485897375,7.255251734287,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1940.0,1.0,16.0,3506,46.903853897375,7.636431735283,2.0,1982.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1820.0,1.5,19.0,2560,47.120456896374,7.237031739288,9.0,1972.0,0,1,1,1,1,0,1,1,0,0,1
FLAT,1940.0,1.0,13.0,3072,46.955574890378,7.506391734281,1.0,1968.0,0,1,1,0,0,0,0,0,0,0,0
FLAT,1940.0,1.5,16.0,3076,46.934904896374,7.561361738287,2.0,1972.0,0,1,0,0,0,0,0,0,0,0,0
OTHER_TYPE,1950.0,1.5,16.0,3110,46.873677893371,7.560201730289,2.0,1996.0,1,1,1,1,0,0,0,1,0,0,0
FLAT,1740.0,1.0,14.0,3008,46.942915893371,7.412881734283,3.0,1947.0,0,0,0,0,0,0,1,1,0,0,0
FLAT,1830.0,1.5,15.0,3613,46.763964893379,7.622231734284,2.0,1964.0,0,1,0,1,0,0,1,1,0,0,0
FLAT,1750.0,1.5,13.0,3506,46.905284896374,7.638261734281,0.0,2013.0,0,0,1,1,1,0,1,1,1,0,0
FLAT,1940.0,1.5,17.0,2503,47.133674893371,7.257221734282,2.0,1996.0,0,1,0,0,1,0,0,0,0,0,0
FLAT,1730.0,1.0,13.0,3613,46.763953896374,7.621221734282,5.0,1964.0,0,1,1,1,0,0,1,1,0,0,0
FLAT,1750.0,1.0,10.0,4914,47.245624890378,7.817271734281,0.0,1963.0,1,0,0,1,0,0,1,1,1,0,0
FLAT,1600.0,1.0,14.0,3506,46.911645890378,7.629541734285,1.0,1973.0,1,1,0,1,0,0,1,1,0,0,0
FLAT,1650.0,1.5,11.0,3400,47.045614893379,7.623751734288,1.0,1996.0,0,0,1,1,0,0,1,0,0,0,0
FLAT,1820.0,1.0,14.0,3400,47.054314893371,7.615291736288,0.0,1996.0,0,1,0,0,0,0,0,0,0,0,0
FLAT,1620.0,1.5,13.0,2503,47.128994890378,7.254911736284,5.0,1996.0,0,1,0,1,0,0,1,0,0,0,0
FLAT,1700.0,1.5,12.0,3052,47.001195890378,7.443701730285,1.0,1983.0,1,1,1,1,1,0,0,1,0,0,0
FLAT,1930.0,1.5,14.0,3098,46.925064895373,7.418261734288,0.0,1951.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1940.0,1.0,15.0,3008,46.945834898376,7.415181734281,1.0,1950.0,1,0,0,0,0,0,0,1,0,0,0
FLAT,1870.0,1.0,14.0,3072,46.954948896374,7.507591734282,1.0,1968.0,1,1,1,1,0,0,0,1,0,0,0
OTHER_TYPE,1640.0,1.0,14.0,3415,47.018086894371,7.656221737281,1.0,1996.0,0,1,0,0,1,0,1,1,0,0,0
FLAT,1910.0,1.5,13.0,3098,46.910393894372,7.414071733283,2.0,1973.0,1,0,0,1,0,0,0,1,0,0,0
ROOF_FLAT,1940.0,1.5,17.0,3063,46.978593899377,7.481231734281,4.0,1967.0,1,0,0,1,1,0,0,1,0,0,0
FLAT,1940.0,1.5,18.0,3380,47.234564898376,7.654781734285,1.0,1980.0,0,1,0,0,0,0,0,0,0,0,0
FLAT,1900.0,1.0,14.0,3400,47.054314893371,7.615291736288,2.0,1996.0,0,1,0,0,0,0,0,0,0,0,0
FLAT,1780.0,1.5,14.0,3422,47.091385893379,7.575731739281,3.0,1959.0,0,1,0,0,0,0,0,0,0,0,0
FLAT,1950.0,1.5,16.0,3303,47.052374894372,7.509431734285,3.0,1967.0,0,0,0,1,0,0,0,1,0,0,0
FLAT,1680.0,1.5,15.0,2504,47.146684898376,7.273901734289,3.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1650.0,1.0,15.0,3422,47.081174897375,7.582871730289,3.0,1996.0,1,1,0,1,1,0,1,1,0,0,0
FLAT,1880.0,1.5,16.0,3008,46.949687897375,7.424691739282,6.0,1996.0,0,1,1,1,0,0,0,1,0,0,0
FLAT,1780.0,1.0,17.0,2555,47.125304899377,7.272071738285,2.0,1958.0,0,1,0,0,0,0,0,0,0,0,0
FLAT,1940.0,1.0,19.0,4900,47.216134893379,7.796411734283,0.0,1996.0,1,1,0,0,1,0,0,0,0,0,1
FLAT,1940.0,1.5,140.0,3415,47.017214896374,7.653421738284,3.0,1991.0,1,0,0,0,0,0,0,0,0,0,0
OTHER_TYPE,1790.0,1.5,17.0,2502,47.142635893371,7.254881730285,3.0,1996.0,0,1,0,1,0,0,0,0,0,0,0
FLAT,1830.0,1.5,15.0,3250,47.068783894372,7.299591734286,3.0,1961.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1680.0,1.5,14.0,2502,47.146984890378,7.266001734282,2.0,1952.0,1,0,0,0,0,0,0,0,0,0,0
FLAT,1700.0,1.0,10.0,3006,46.945064899377,7.471241734284,3.0,1945.0,0,1,0,0,0,0,0,1,0,0,0
FLAT,1870.0,1.5,15.0,4950,47.113985896374,7.842111734287,1.0,2021.0,0,1,0,0,1,0,0,0,0,0,1
FLAT,1600.0,1.0,14.0,3506,46.911457899377,7.629741733284,0.0,1973.0,1,1,0,1,0,0,1,1,0,0,0
FLAT,1810.0,1.5,15.0,2504,47.143064893371,7.275131734281,3.0,1996.0,0,1,0,0,1,0,0,0,0,0,0
FLAT,1700.0,1.5,13.0,3250,47.079154893379,7.306781734281,3.0,1963.0,1,1,0,1,1,0,1,1,0,0,0
FLAT,1660.0,1.5,13.0,4950,47.113985896374,7.842111734287,2.0,2021.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1740.0,1.0,15.0,2555,47.120304898376,7.274801738287,1.0,1996.0,0,1,0,0,1,0,0,0,0,0,0
OTHER_TYPE,1710.0,1.5,14.0,3145,46.886770897375,7.391151738286,1.0,1996.0,0,1,0,1,1,0,1,0,0,0,0
OTHER_TYPE,1920.0,1.5,19.0,3052,47.002044893379,7.461351734287,1.0,1996.0,0,1,0,0,1,0,1,0,0,0,0
OTHER_TYPE,1910.0,1.0,16.0,3422,47.085090896374,7.592901738288,0.0,1996.0,1,1,0,1,0,0,1,1,0,0,0
FLAT,1930.0,1.5,16.0,3043,46.985204897375,7.382971733283,0.0,1987.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1800.0,1.5,17.0,4900,47.222464898376,7.781981738283,1.0,1981.0,0,1,1,0,1,0,0,0,0,0,0
FLAT,1880.0,1.0,16.0,3123,46.900474893371,7.500971734281,1.0,1965.0,0,1,0,0,0,0,0,0,0,0,0
FLAT,1690.0,1.0,12.0,3072,46.954794895373,7.494421734284,1.0,1960.0,0,1,0,0,0,0,0,0,0,0,0
OTHER_TYPE,1780.0,1.5,14.0,3645,46.734644895373,7.622911733281,1.0,1996.0,1,1,0,1,0,0,1,0,0,0,0
FLAT,1860.0,1.5,13.0,3400,47.046360897375,7.620061734282,2.0,2006.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1780.0,1.0,17.0,2555,47.124320894372,7.279601737285,1.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1900.0,1.5,10.0,3012,46.954764894372,7.437011739284,4.0,1980.0,0,1,1,0,0,0,0,0,0,0,0
FLAT,1800.0,1.5,12.0,3422,47.082140894371,7.582981733284,1.0,1996.0,0,0,1,1,0,0,0,0,0,0,0
FLAT,1900.0,1.5,11.0,3172,46.927836893379,7.388141734288,2.0,1996.0,0,1,1,0,1,0,0,0,0,0,0
FLAT,1940.0,1.0,16.0,3613,46.766824895373,7.622221734287,1.0,1954.0,1,1,0,1,1,0,0,1,0,0,0
FLAT,1750.0,1.0,11.0,3008,46.945154893371,7.415461730289,0.0,1957.0,1,0,0,0,0,0,0,0,0,0,0
FLAT,1680.0,1.5,15.0,2502,47.132784894371,7.245951730284,0.0,1951.0,1,0,0,0,0,0,0,0,0,0,0
FLAT,1680.0,1.0,15.0,3177,46.902594893371,7.239901734289,2.0,1740.0,0,1,0,0,0,0,0,0,0,0,0
FLAT,1930.0,1.0,14.0,3075,46.930998894371,7.526781734281,0.0,1964.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1880.0,1.5,16.0,2503,47.124324895373,7.254871734284,1.0,1989.0,0,1,1,0,0,0,0,0,0,0,0
FLAT,1960.0,1.5,15.0,3600,46.746084890378,7.629961734283,0.0,1985.0,0,1,0,0,0,0,0,0,0,0,0
DUPLEX,1780.0,1.5,17.0,3225,46.994624894371,7.142821734281,1.0,2003.0,1,1,0,1,1,1,0,0,0,0,0
FLAT,1920.0,1.5,16.0,2503,47.135685899377,7.257641734281,5.0,1966.0,0,1,1,0,1,0,0,0,0,0,0
FLAT,1960.0,1.5,19.0,3252,47.105734894372,7.294161734281,1.0,1966.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1930.0,1.5,14.0,2503,47.136729890378,7.253321735281,3.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1940.0,1.5,17.0,3324,47.040734890378,7.540291738283,2.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1940.0,1.5,15.0,3324,47.040794894371,7.539801734285,2.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1660.0,1.0,12.0,2560,47.125614894371,7.238741734282,3.0,1951.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1910.0,1.5,120.0,4900,47.216924894371,7.796541735281,3.0,1996.0,1,1,0,0,1,0,0,0,0,0,0
FLAT,1750.0,1.5,16.0,4900,47.215866899377,7.796111735287,1.0,1996.0,1,0,0,0,0,0,0,0,0,0,0
FLAT,1910.0,1.5,17.0,2504,47.142660896374,7.274611733283,5.0,1957.0,1,0,1,0,0,0,0,0,0,0,0
FLAT,1820.0,1.5,19.0,4900,47.216444894372,7.771651737287,2.0,1996.0,1,1,0,1,1,0,1,1,0,0,0
FLAT,1800.0,1.5,16.0,3250,47.068904890378,7.299631734283,1.0,1961.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1780.0,1.5,11.0,4704,47.266134895373,7.690711735286,1.0,2025.0,0,1,1,1,0,0,1,0,0,0,1
FLAT,1700.0,1.5,16.0,3380,47.232464897375,7.654531734287,2.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1620.0,1.5,12.0,2542,47.172304893379,7.335361734289,2.0,2015.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1870.0,1.5,14.0,2503,47.135685899377,7.257641734281,13.0,1966.0,0,1,1,0,1,0,0,0,0,0,0
FLAT,1900.0,1.5,14.0,3322,47.025726895373,7.503531734288,2.0,2013.0,0,0,1,1,0,0,1,1,1,0,0
FLAT,1940.0,1.0,16.0,3150,46.816374896374,7.337831739286,1.0,1992.0,1,0,1,1,0,0,1,1,0,0,0
FLAT,1720.0,1.5,13.0,2504,47.154697893379,7.274731734281,3.0,1996.0,0,1,0,0,1,0,0,0,0,0,0
FLAT,1810.0,1.0,12.0,3006,46.945064899377,7.471241734284,0.0,1945.0,0,0,0,0,0,0,0,1,0,0,0
FLAT,1930.0,1.5,15.0,4950,47.113985896374,7.842111734287,2.0,2021.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1880.0,1.5,13.0,2502,47.151154898376,7.262421734285,1.0,1996.0,0,1,0,0,1,0,0,0,0,0,0
FLAT,1810.0,1.0,15.0,2504,47.151684893371,7.265711735287,2.0,1961.0,0,1,1,1,0,0,1,1,0,0,0
FLAT,1730.0,1.0,14.0,3422,47.091735894371,7.574721734287,0.0,1960.0,1,1,0,1,1,0,0,1,0,0,0
FLAT,1600.0,1.5,10.0,3400,47.063318895373,7.627891735286,2.0,2026.0,0,1,1,0,0,0,0,0,0,0,1
FLAT,1780.0,1.5,15.0,3400,47.063618893371,7.626471734282,0.0,1996.0,0,1,1,1,0,0,0,0,0,0,0
FLAT,1960.0,1.5,19.0,3400,47.063618893371,7.626471734282,0.0,1996.0,0,1,1,1,0,0,0,0,0,0,0
FLAT,1810.0,1.0,14.0,4900,47.206389899377,7.784771734281,0.0,1953.0,1,1,0,0,0,0,0,0,0,0,0
FLAT,1620.0,1.5,13.0,4704,47.271784895373,7.689991734288,2.0,1996.0,0,1,0,1,1,0,0,1,0,0,0
OTHER_TYPE,1920.0,1.5,16.0,4900,47.210584894371,7.794551734285,0.0,1960.0,1,1,0,1,1,0,1,1,0,0,0
FLAT,1820.0,1.5,14.0,4900,47.210105890378,7.794671734287,1.0,1960.0,1,1,0,1,0,0,1,1,0,0,0
OTHER_TYPE,1830.0,1.0,16.0,3422,47.085090896374,7.592901738288,2.0,1996.0,1,1,0,1,0,0,1,1,0,0,0
OTHER_TYPE,1920.0,1.5,16.0,4900,47.210374899377,7.794851735287,2.0,1960.0,1,1,0,1,1,0,1,1,0,0,0
FLAT,1900.0,1.0,14.0,3052,46.994354897375,7.456301734281,3.0,1975.0,0,0,1,0,0,0,0,0,0,0,0
FLAT,1700.0,1.5,12.0,3400,47.047913894372,7.623201735281,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1700.0,1.5,17.0,3432,47.009084893379,7.692201734281,0.0,1996.0,0,0,0,1,0,1,0,0,0,0,0
FLAT,1940.0,1.0,17.0,3400,47.049354895373,7.622611735285,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1810.0,2.0,10.0,3006,46.945334894371,7.474241734287,0.0,1967.0,1,1,0,0,1,0,0,1,0,0,0
FLAT,1700.0,1.0,17.0,2553,47.152094899377,7.323771734287,1.0,1964.0,1,1,0,1,0,0,1,1,0,0,0
FLAT,1900.0,1.0,13.0,3110,46.873985898376,7.547581733285,1.0,1962.0,0,0,0,0,0,0,0,0,0,0,0
ROOF_FLAT,1850.0,1.5,14.0,3078,46.918519899377,7.582841734281,2.0,1992.0,0,1,0,1,0,0,1,1,0,0,0
FLAT,1670.0,1.5,15.0,3415,47.017584894372,7.653511734288,2.0,1991.0,1,1,0,0,1,0,0,0,0,0,0
FLAT,1750.0,1.0,13.0,2502,47.141879896374,7.251671734286,0.0,1996.0,1,0,0,0,0,0,0,1,0,0,0
FLAT,1890.0,1.5,18.0,3204,46.940614895373,7.294531738283,0.0,1996.0,0,1,0,1,1,0,0,0,0,0,0
FLAT,1730.0,1.0,11.0,3018,46.941908898376,7.396851734281,4.0,1968.0,1,0,0,0,0,0,0,0,0,0,0
FLAT,1940.0,1.0,14.0,3052,46.999074898376,7.448111734281,1.0,1961.0,0,0,0,1,0,0,0,0,0,0,0
FLAT,1930.0,1.5,12.0,3004,46.967037896374,7.442151734285,1.0,1965.0,0,1,0,0,0,0,0,0,0,0,0
FLAT,1960.0,1.5,13.0,3032,46.969854890378,7.370851734287,1.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1880.0,1.5,17.0,2502,47.135956898376,7.245451733288,6.0,1993.0,0,1,1,0,1,0,0,1,0,0,0
FLAT,1920.0,1.5,17.0,3053,47.012004890378,7.459051734281,2.0,1986.0,1,0,0,0,0,0,0,0,0,0,0
